cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,13.042900999999999,0.54308100000000004,1.4934700000000001,16.581818999999999,10.586348999999997,42.247619999999998
2,9.7672589999999992,0.28541500000000003,3.3440260000000004,9.1534289999999991,5.9919040000000017,28.542033
4,7.8287369999999994,0.15082899999999999,3.4868120000000005,5.0320620000000007,3.6713839999999989,20.169823999999998
8,6.7426080000000006,0.085473999999999994,3.6742879999999998,2.9489540000000001,2.5883699999999989,16.039694000000001
16,6.2861000000000002,0.054370000000000002,3.9677230000000003,1.8599950000000001,2.1015299999999981,14.269717999999999
32,5.8433060000000001,0.039162000000000002,4.6422800000000004,1.6428740000000002,2.001201,14.168823000000001
