cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,14.200103,1.6590259999999999,1.6823980000000001,51.564906000000001,28.546647999999994,97.653081
2,10.524510000000001,0.84147800000000006,4.051647,27.635677000000001,15.489385999999998,58.542698000000001
4,8.2359249999999999,0.43615299999999996,4.1954279999999997,14.534027999999999,8.9771009999999976,36.378634999999996
8,7.2958800000000004,0.23538100000000001,4.5738180000000002,7.8987749999999997,5.9302700000000002,25.934124000000001
16,7.3701889999999999,0.14910999999999999,5.0912480000000002,4.4953120000000002,4.5651399999999978,21.670998999999998
32,7.1548669999999994,0.098362000000000005,5.5299779999999998,3.3497199999999996,4.1692830000000036,20.302210000000002
