cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,13.284947000000001,0.30392600000000003,2.2910169999999996,9.3631210000000014,6.9299269999999984,32.172938000000002
2,10.549952000000001,0.15851400000000002,4.015231,5.1765669999999995,4.1929250000000025,24.093189000000002
4,8.6868090000000002,0.085692999999999991,4.1630080000000005,2.9213960000000001,2.7478659999999993,18.604772000000001
8,7.4480910000000007,0.050731999999999999,4.3833029999999997,1.8340419999999997,2.1168079999999998,15.832976
16,6.8192660000000007,0.035806999999999999,5.1714859999999998,1.3367850000000001,1.8879609999999973,15.251304999999999
32,6.619682000000001,0.026404,6.4529459999999998,1.3406850000000001,1.9156799999999976,16.355397
