cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,81.401095999999995,73.111083000000008,154.512179
2,3.2151578817254956e-317,3.2151578817254956e-317,43.542504999999998,49.118839999999999,92.661344999999997
4,3.2151578817254956e-317,3.2151578817254956e-317,22.772804999999998,35.175009000000003,57.947814000000001
8,3.2151578817254956e-317,3.2151578817254956e-317,12.038259,29.397425999999999,41.435684999999999
16,3.2151578817254956e-317,3.2151578817254956e-317,6.7070479999999995,27.231966,33.939014
32,3.2151578817254956e-317,3.2151578817254956e-317,4.8382160000000001,25.77807,30.616285999999999
