time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0,0,0,2648846336,42709,0,0,0,0,0,0,0,0,0
0.001,3.2151578817255e-317,0.001,2897432576,42709,0,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.0048131410658742,2.9999951863085,2.9999951863085,0.135195,2.147047
0.003,3.2151578817255e-317,0.002,2932305920,42709,1,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.10473941991252,2.9997857074681,2.9997857074681,0.255768,2.349388
0.007,3.2151578817255e-317,0.004,2956636160,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,0.59457967299621,2.9960629385915,2.9960629385915,0.37732,3.782811
0.011927746335929,3.2151578817255e-317,0.0049277463359289,2957987840,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.2071885749828,2.9901142195146,2.9901142195147,0.499652,3.973357
0.012927746335929,3.2151578817255e-317,0.001,2969612288,42691,2,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.3283222957411,5.9887858965186,5.9887858965187,0.631951,5.249921
0.014927746335929,3.2151578817255e-317,0.002,2974208000,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.5396139904615,5.9840199492496,5.9840199492497,0.752808,6.70277
0.018829794704221,3.2151578817255e-317,0.0039020483682921,2974208000,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.8190955483193,5.9769217504329,5.976921750433,0.875429,6.893904
0.019829794704221,3.2151578817255e-317,0.001,2978533376,42703,3,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.8822080753967,8.9750395417983,8.9750395417984,1.011229,8.215846
0.021829794704221,3.2151578817255e-317,0.002,2980425728,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.981669016831,8.9694204019355,8.9694204019356,1.131634,9.694841
0.025829794704221,3.2151578817255e-317,0.004,2980696064,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.1421350950731,8.9608518615543,8.9608518615544,1.252909,9.884617
0.033829794704221,3.2151578817255e-317,0.008,2980696064,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.4470465301028,8.9412754893135,8.9412754893136,1.377894,10.078167
0.043524982842078,3.2151578817255e-317,0.0096951881378572,2980696064,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.7448119870216,8.9146640206962,8.9146640206963,1.503159,10.271836
0.044524982842078,3.2151578817255e-317,0.001,2980696064,42502,4,3.2151578817255e-317,0.89999999984724,0.89999999984724,8.0304825593461,11.906633537687,11.906633537687,1.631488,11.552555
0.046524982842078,3.2151578817255e-317,0.002,2981777408,41356,4,3.2151578817255e-317,0.89999999982543,0.89999999982544,15.079087815663,11.874242451346,11.874242451347,1.751125,12.937235
0.050524982842078,3.2151578817255e-317,0.004,2981777408,41356,4,3.2151578817255e-317,0.89999999982543,0.89999999982544,15.979428609441,11.810324736908,11.810324736909,1.87206,13.126457
