cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,8.7105560000000004,17.890653999999998,26.601209999999998
2,3.2151578817254956e-317,3.2151578817254956e-317,4.9116519999999992,14.559007000000001,19.470659000000001
4,3.2151578817254956e-317,3.2151578817254956e-317,2.7908209999999998,11.77036,14.561180999999999
8,3.2151578817254956e-317,3.2151578817254956e-317,1.7439900000000002,10.279051000000001,12.023041000000001
16,3.2151578817254956e-317,3.2151578817254956e-317,1.274972,9.6920780000000004,10.96705
32,3.2151578817254956e-317,3.2151578817254956e-317,1.245277,10.117823,11.363099999999999
