cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,14.186444,1.6595389999999999,1.687411,51.520994000000002,28.598641000000004,97.653029000000004
2,10.498489999999999,0.84445100000000006,4.0396910000000004,27.509287,15.541170000000008,58.433089000000002
4,8.1981009999999994,0.43937799999999999,4.2002280000000001,14.485593,9.0153199999999956,36.338619999999999
8,7.2292149999999991,0.23893499999999998,4.5580410000000002,7.8531240000000002,5.8929800000000006,25.772295
16,7.194821000000001,0.14812700000000001,5.0125349999999997,4.4614080000000005,4.5123149999999983,21.329205999999999
32,6.9320469999999998,0.099739999999999995,5.4238169999999997,3.330104,4.078046999999998,19.863754999999998
