cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,10.323195,0.958592,1.341685,8.6602189999999997,5.767913000000001,27.051603999999998
2,8.3115929999999985,0.50817500000000004,2.580282,4.8456440000000001,3.4027940000000014,19.648488
4,6.7472699999999994,0.27398899999999998,2.6960319999999998,2.7449790000000003,2.1646049999999994,14.626875
8,5.6962010000000003,0.15946300000000002,2.8633599999999997,1.7389419999999998,1.6184599999999993,12.076426
16,4.9028849999999995,0.10783,3.3361519999999998,1.251287,1.3646410000000004,10.962795
32,4.4769940000000004,0.082126000000000005,4.2260860000000005,1.2319260000000001,1.3475739999999996,11.364706
