time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_solutions_time,reinit_systems_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0,0,0,2647617536,42709,0,0,0,0,0,0,0,0,0,0
0.001,0.418848,0.001,2896744448,42709,0,0.465091,0.007786,0.89999999980877,0.89999999980877,0.0048131410658742,2.9999951863085,2.9999951863085,0.133351,2.150697
0.003,0.421424,0.002,2931617792,42709,1,0.465091,0.007786,0.89999999980877,0.89999999980877,0.10473941991252,2.9997857074681,2.9997857074681,0.252267,2.350826
0.007,0.882719,0.004,2955137024,41344,1,1.103078,0.016134,0.89999999980876,0.89999999980877,0.59457967299621,2.9960629385915,2.9960629385915,0.372193,3.78991
0.011927746335929,0.885213,0.0049277463359289,2955948032,41344,1,1.103078,0.016134,0.89999999980876,0.89999999980877,1.2071885749828,2.9901142195146,2.9901142195147,0.49276,3.978294
0.012927746335929,1.303523,0.001,2969464832,42691,2,1.598946,0.023698,0.89999999980877,0.89999999980877,1.3283222957411,5.9887858965186,5.9887858965187,0.623818,5.252001
0.014927746335929,1.761725,0.002,2974060544,41344,2,2.256359,0.031554,0.89999999980876,0.89999999980877,1.5396139904615,5.9840199492496,5.9840199492497,0.750843,6.709726
0.018829794704221,1.764213,0.0039020483682921,2974060544,41344,2,2.256359,0.031554,0.89999999980876,0.89999999980877,1.8190955483193,5.9769217504329,5.976921750433,0.871271,6.908937
0.019829794704221,2.181015,0.001,2977574912,42703,3,2.79588,0.039547,0.89999999980877,0.89999999980877,1.8822080753967,8.9750395417983,8.9750395417984,1.005291,8.230727
0.021829794704221,2.640133,0.002,2980007936,41344,3,3.477774,0.047237,0.89999999980876,0.89999999980877,1.981669016831,8.9694204019355,8.9694204019356,1.123299,9.707364
0.025829794704221,2.642615,0.004,2980007936,41344,3,3.477774,0.047237,0.89999999980876,0.89999999980877,2.1421350950731,8.9608518615543,8.9608518615544,1.24201,9.893762
0.033829794704221,2.645091,0.008,2980007936,41344,3,3.477774,0.047237,0.89999999980876,0.89999999980877,2.4470465301028,8.9412754893135,8.9412754893136,1.364543,10.083808
0.043524982842078,2.647568,0.0096951881378572,2980007936,41344,3,3.477774,0.047237,0.89999999980876,0.89999999980877,2.7448119870216,8.9146640206962,8.9146640206963,1.487384,10.274363
0.044524982842078,3.062213,0.001,2981359616,42502,4,3.983169,0.054995,0.89999999984724,0.89999999984724,8.0304825593461,11.906633537687,11.906633537687,1.613158,11.553073
0.046524982842078,3.520208,0.002,2982981632,41356,4,4.56957,0.062432,0.89999999982543,0.89999999982544,15.079087815663,11.874242451346,11.874242451347,1.731313,12.933425
0.050524982842078,3.522679,0.004,2982981632,41356,4,4.56957,0.062432,0.89999999982543,0.89999999982544,15.979428609441,11.810324736908,11.810324736909,1.850611,13.120935
0.056959445267338,3.525147,0.0064344624252601,2983251968,41356,4,4.56957,0.062432,0.89999999982543,0.89999999982544,12.885846384629,11.72741124253,11.72741124253,1.971008,13.309364
0.057959445267338,3.943053,0.001,2986225664,42718,5,5.104068,0.070337,0.89999999982543,0.89999999982544,12.371152416545,14.715040089551,14.715040089551,2.10107,14.628295
