cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,12.347795,0.51721499999999998,1.494475,16.410857,11.434620999999998,42.204962999999999
2,9.2986850000000008,0.26808699999999996,3.3522800000000004,9.0983539999999987,6.559587999999998,28.576993999999999
4,7.4499339999999998,0.14338299999999998,3.4901749999999998,5.0167010000000003,4.087875999999997,20.188068999999999
8,6.4251930000000002,0.08152899999999999,3.675878,2.9300349999999997,2.9101709999999978,16.022805999999999
16,6.029604,0.051128,3.972178,1.8680439999999998,2.4072530000000021,14.328207000000001
32,5.6178520000000001,0.036035999999999999,4.6660560000000002,1.668828,2.3092230000000029,14.297995000000002
