cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,8.6642399999999995,17.834762000000001,26.499002000000001
2,3.2151578817254956e-317,3.2151578817254956e-317,4.8901300000000001,14.552132,19.442261999999999
4,3.2151578817254956e-317,3.2151578817254956e-317,2.7961909999999999,11.804705999999999,14.600897
8,3.2151578817254956e-317,3.2151578817254956e-317,1.7498419999999999,10.267615000000001,12.017457
16,3.2151578817254956e-317,3.2151578817254956e-317,1.2753410000000001,9.7103569999999984,10.985697999999999
32,3.2151578817254956e-317,3.2151578817254956e-317,1.246604,10.138743,11.385346999999999
