time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0.10990916224756,3.2151578817255e-317,0.004,2997997568,41356,8,3.2151578817255e-317,0.89999999982543,0.89999999982544,8.0602355579521,23.215317537714,23.215317537715,3.604896,25.179897
0.11790916224756,3.2151578817255e-317,0.008,2997997568,41356,8,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.7335888724969,23.153448826734,23.153448826735,3.728596,25.373174
0.13390916224756,3.2151578817255e-317,0.016,2997997568,41356,8,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.4069693962989,23.034937316393,23.034937316394,3.852198,25.565817
0.13438643917923,3.2151578817255e-317,0.00047727693166788,2997997568,41356,8,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.3975131814673,23.031406654,23.031406654,3.968568,25.751133
0.13538643917923,3.2151578817255e-317,0.001,2999078912,42712,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.378921599335,26.024027731808,26.024027731808,4.103088,27.080523
0.13738643917923,3.2151578817255e-317,0.002,2999889920,41356,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.3462993615791,26.007664761723,26.007664761724,4.223335,28.561101
0.14138643917923,3.2151578817255e-317,0.004,2999889920,41356,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.2968731085513,25.978477269289,25.978477269289,4.344831,28.751792
0.14938643917923,3.2151578817255e-317,0.008,2999889920,41356,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.2482508704686,25.920491262325,25.920491262325,4.468598,28.94482
0.16538643917923,3.2151578817255e-317,0.016,2999889920,41356,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.2726583192628,25.804128729216,25.804128729217,4.591842,29.137279
0.19372264742633,3.2151578817255e-317,0.028336208247102,2999889920,41356,9,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.4244948818767,25.593746696114,25.593746696114,4.716806,29.331668
0.19472264742633,3.2151578817255e-317,0.001,3004485632,42721,10,3.2151578817255e-317,0.89999999982543,0.89999999982544,7.4299768044764,28.586316718796,28.586316718796,4.84835,30.675458
