cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,8.7461909999999996,18.467655000000004,27.213846000000004
2,3.2151578817254956e-317,3.2151578817254956e-317,4.8793800000000003,14.900022999999997,19.779402999999999
4,3.2151578817254956e-317,3.2151578817254956e-317,2.7659929999999999,11.986428999999999,14.752421999999999
8,3.2151578817254956e-317,3.2151578817254956e-317,1.741525,10.468467,12.209992
16,3.2151578817254956e-317,3.2151578817254956e-317,1.2569920000000001,9.8459109999999992,11.102903
32,3.2151578817254956e-317,3.2151578817254956e-317,1.2289239999999999,10.314258000000001,11.543182
