cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,52.592868000000003,46.30997,98.902838000000003
2,3.2151578817254956e-317,3.2151578817254956e-317,27.872028000000004,31.127337000000001,58.999365000000004
4,3.2151578817254956e-317,3.2151578817254956e-317,14.529142999999999,22.036563000000001,36.565705999999999
8,3.2151578817254956e-317,3.2151578817254956e-317,7.9544860000000002,18.204851000000001,26.159337000000001
16,3.2151578817254956e-317,3.2151578817254956e-317,4.5091130000000001,17.30179,21.810903
32,3.2151578817254956e-317,3.2151578817254956e-317,3.314057,16.998665000000003,20.312722000000001
