cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,16.576356000000001,26.477619999999998,43.053975999999999
2,3.2151578817254956e-317,3.2151578817254956e-317,9.1933229999999995,19.931255999999998,29.124578999999997
4,3.2151578817254956e-317,3.2151578817254956e-317,5.0701330000000002,15.506425999999999,20.576559
8,3.2151578817254956e-317,3.2151578817254956e-317,2.9599919999999997,13.324508000000002,16.284500000000001
16,3.2151578817254956e-317,3.2151578817254956e-317,1.8661869999999998,12.612429000000001,14.478616000000001
32,3.2151578817254956e-317,3.2151578817254956e-317,1.6501720000000002,12.716626999999999,14.366798999999999
