cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,52.161471999999996,46.766167000000003,98.927638999999999
2,3.2151578817254956e-317,3.2151578817254956e-317,27.827693,31.317119999999999,59.144812999999999
4,3.2151578817254956e-317,3.2151578817254956e-317,14.603370999999999,22.058553,36.661923999999999
8,3.2151578817254956e-317,3.2151578817254956e-317,7.9030889999999996,18.106945000000003,26.010034000000001
16,3.2151578817254956e-317,3.2151578817254956e-317,4.5011619999999999,17.265820999999999,21.766983
32,3.2151578817254956e-317,3.2151578817254956e-317,3.3581859999999999,16.977034,20.33522
