time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_solutions_time,reinit_systems_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0,0,0,2650042368,42709,0,0,0,0,0,0,0,0,0,0
0.001,0.427509,0.001,2899709952,42709,0,0.48198,0.007755,0.89999999980877,0.89999999980877,0.0048131410658742,2.9999951863085,2.9999951863085,0.134553,2.201201
0.003,0.43026,0.002,2934312960,42709,1,0.48198,0.007755,0.89999999980877,0.89999999980877,0.10473941991252,2.9997857074681,2.9997857074681,0.254726,2.402803
0.007,0.901856,0.004,2959183872,41344,1,1.142663,0.01607,0.89999999980876,0.89999999980877,0.59457967299621,2.9960629385915,2.9960629385915,0.374502,3.87068
0.011927746335929,0.904526,0.0049277463359289,2960535552,41344,1,1.142663,0.01607,0.89999999980876,0.89999999980877,1.2071885749828,2.9901142195146,2.9901142195147,0.495484,4.059564
0.012927746335929,1.329588,0.001,2972160000,42691,2,1.66166,0.023717,0.89999999980877,0.89999999980877,1.3283222957411,5.9887858965186,5.9887858965187,0.625989,5.364361
0.014927746335929,1.800585,0.002,2977026048,41344,2,2.339662,0.032157,0.89999999980876,0.89999999980877,1.5396139904615,5.9840199492496,5.9840199492497,0.744403,6.850947
0.018829794704221,1.803259,0.0039020483682921,2977296384,41344,2,2.339662,0.032157,0.89999999980876,0.89999999980877,1.8190955483193,5.9769217504329,5.976921750433,0.865319,7.040506
0.019829794704221,2.228696,0.001,2981621760,42703,3,2.899455,0.040168,0.89999999980877,0.89999999980877,1.8822080753967,8.9750395417983,8.9750395417984,0.999969,8.39573
0.021829794704221,2.700701,0.002,2982973440,41344,3,3.601096,0.048595,0.89999999980876,0.89999999980877,1.981669016831,8.9694204019355,8.9694204019356,1.118536,9.90835
0.025829794704221,2.703375,0.004,2982973440,41344,3,3.601096,0.048595,0.89999999980876,0.89999999980877,2.1421350950731,8.9608518615543,8.9608518615544,1.237956,10.096127
0.033829794704221,2.706047,0.008,2983243776,41344,3,3.601096,0.048595,0.89999999980876,0.89999999980877,2.4470465301028,8.9412754893135,8.9412754893136,1.360974,10.287418
0.043524982842078,2.708799,0.0096951881378572,2983243776,41344,3,3.601096,0.048595,0.89999999980876,0.89999999980877,2.7448119870216,8.9146640206962,8.9146640206963,1.484065,10.479146
0.044524982842078,3.131684,0.001,2984865792,42502,4,4.1271,0.056363,0.89999999984724,0.89999999984724,8.0304825593461,11.906633537687,11.906633537687,1.610317,11.790488
0.046524982842078,3.602687,0.002,2986487808,41356,4,4.734429,0.064228,0.89999999982543,0.89999999982544,15.079087815663,11.874242451346,11.874242451347,1.728633,13.20947
0.050524982842078,3.605372,0.004,2986487808,41356,4,4.734429,0.064228,0.89999999982543,0.89999999982544,15.979428609441,11.810324736908,11.810324736909,1.847687,13.397253
0.056959445267338,3.608068,0.0064344624252601,2986758144,41356,4,4.734429,0.064228,0.89999999982543,0.89999999982544,12.885846384629,11.72741124253,11.72741124253,1.968275,13.586506
0.057959445267338,4.033915,0.001,2987569152,42718,5,5.291403,0.072096,0.89999999982543,0.89999999982544,12.371152416545,14.715040089551,14.715040089551,2.098163,14.937885
0.05922400721669,4.505457,0.0012645619493515,2990272512,41356,5,5.920621,0.080109,0.89999999982543,0.89999999982544,11.739419120038,14.698530540465,14.698530540465,2.214765,16.380176
0.06022400721669,4.931983,0.001,2991894528,42718,6,6.485827,0.088143,0.89999999982543,0.89999999982544,11.310515993372,17.687220023891,17.687220023891,2.338278,17.737314
0.061413763393971,5.404141,0.0011897561772811,2993786880,41356,6,7.046025,0.096093,0.89999999982543,0.89999999982544,10.985677059746,17.672477010241,17.672477010241,2.455241,19.113604
0.062413763393971,5.830043,0.001,2994868224,42721,7,7.598172,0.104063,0.89999999982543,0.89999999982544,10.854810156509,20.661622199547,20.661622199547,2.583727,20.464502
0.064413763393971,6.302132,0.002,2995679232,41356,7,8.18153,0.112089,0.89999999982543,0.89999999982544,10.902430108401,20.638150242851,20.638150242852,2.702497,21.868143
0.068413763393971,6.304793,0.004,2995679232,41356,7,8.18153,0.112089,0.89999999982543,0.89999999982544,11.002635642434,20.594139700283,20.594139700283,2.822049,22.056536
0.076413763393971,6.307479,0.008,2995679232,41356,7,8.18153,0.112089,0.89999999982543,0.89999999982544,10.4927453517,20.51019773747,20.510197737471,2.942792,22.246008
0.092413763393971,6.310152,0.016,2995679232,41356,7,8.18153,0.112089,0.89999999982543,0.89999999982544,9.1869313573878,20.363206835752,20.363206835752,3.064246,22.436047
0.10290916224756,6.312866,0.010495398853593,2995949568,41356,7,8.18153,0.112089,0.89999999982543,0.89999999982544,8.4745597332326,20.274262951243,20.274262951243,3.185427,22.62592
0.10390916224756,6.739581,0.001,2996490240,42712,8,8.729112,0.120091,0.89999999982543,0.89999999982544,8.4081812469895,23.26585476939,23.265854769391,3.313495,23.975664
0.10590916224756,7.213659,0.002,2998923264,41356,8,9.404629,0.128202,0.89999999982543,0.89999999982544,8.2822825143557,23.247558479945,23.247558479945,3.431686,25.475681
0.10990916224756,7.216338,0.004,2998923264,41356,8,9.404629,0.128202,0.89999999982543,0.89999999982544,8.0602355579521,23.215317537714,23.215317537715,3.55129,25.664003
0.11790916224756,7.219093,0.008,2998923264,41356,8,9.404629,0.128202,0.89999999982543,0.89999999982544,7.7335888724969,23.153448826734,23.153448826735,3.672448,25.85373
0.13390916224756,7.221781,0.016,2998923264,41356,8,9.404629,0.128202,0.89999999982543,0.89999999982544,7.4069693962989,23.034937316393,23.034937316394,3.793442,26.043221
0.13438643917923,7.224549,0.00047727693166788,2998923264,41356,8,9.404629,0.128202,0.89999999982543,0.89999999982544,7.3975131814673,23.031406654,23.031406654,3.906986,26.225942
0.13538643917923,7.649373,0.001,3000274944,42712,9,9.955868,0.136342,0.89999999982543,0.89999999982544,7.378921599335,26.024027731808,26.024027731808,4.039856,27.582781
0.13738643917923,8.12092,0.002,3000815616,41356,9,10.645786,0.14441,0.89999999982543,0.89999999982544,7.3462993615791,26.007664761723,26.007664761724,4.158302,29.09543
0.14138643917923,8.123603,0.004,3000815616,41356,9,10.645786,0.14441,0.89999999982543,0.89999999982544,7.2968731085513,25.978477269289,25.978477269289,4.277555,29.283644
0.14938643917923,8.126275,0.008,3000815616,41356,9,10.645786,0.14441,0.89999999982543,0.89999999982544,7.2482508704686,25.920491262325,25.920491262325,4.398484,29.473343
0.16538643917923,8.128999,0.016,3000815616,41356,9,10.645786,0.14441,0.89999999982543,0.89999999982544,7.2726583192628,25.804128729216,25.804128729217,4.519512,29.662974
0.19372264742633,8.131666,0.028336208247102,3000815616,41356,9,10.645786,0.14441,0.89999999982543,0.89999999982544,7.4244948818767,25.593746696114,25.593746696114,4.641607,29.853561
0.19472264742633,8.55993,0.001,3004059648,42721,10,11.213245,0.152288,0.89999999982543,0.89999999982544,7.4299768044764,28.586316718796,28.586316718796,4.771159,31.229817
