cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,13.047682,0.54414899999999999,1.4925520000000001,16.523803000000001,10.551274999999997,42.159461
2,9.7693759999999994,0.28185199999999999,3.3447010000000001,9.1461710000000007,5.9892150000000042,28.531315000000003
4,7.8307160000000007,0.150807,3.4873180000000001,5.0706030000000002,3.6785450000000002,20.217989000000003
8,6.7331830000000004,0.085650000000000004,3.6640540000000001,2.9770880000000002,2.5933239999999982,16.053298999999999
16,6.2853650000000005,0.054774999999999997,3.9725879999999996,1.8576700000000002,2.1049709999999986,14.275369
32,5.8468480000000005,0.037285000000000006,4.6583180000000004,1.6675509999999998,2.0473680000000005,14.257370000000002
