cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,10.350307000000001,0.286306,1.3421149999999999,8.659637,5.7690409999999979,26.407405999999998
2,8.3207919999999991,0.15179999999999999,2.5803820000000002,4.8553959999999998,3.4009940000000038,19.309364000000002
4,6.7729169999999996,0.081426999999999999,2.695551,2.756367,2.1783599999999992,14.484622
8,5.7186320000000004,0.047159,2.8575159999999999,1.7427330000000001,1.6195299999999981,11.985569999999999
16,4.923146,0.032978,3.3380199999999998,1.2552410000000001,1.371899,10.921284
32,4.5096930000000004,0.023865000000000001,4.2229109999999999,1.2506079999999999,1.4012400000000003,11.408317
