cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,8.6998699999999989,18.509168000000003,27.209038
2,3.2151578817254956e-317,3.2151578817254956e-317,4.8466990000000001,14.860278999999998,19.706977999999999
4,3.2151578817254956e-317,3.2151578817254956e-317,2.7649330000000001,11.94333,14.708263000000001
8,3.2151578817254956e-317,3.2151578817254956e-317,1.7493339999999999,10.380024000000001,12.129358
16,3.2151578817254956e-317,3.2151578817254956e-317,1.2688159999999999,9.7874530000000011,11.056269
32,3.2151578817254956e-317,3.2151578817254956e-317,1.2518559999999999,10.252155999999999,11.504011999999999
