cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,81.426210999999995,73.147244999999998,154.57345599999999
2,3.2151578817254956e-317,3.2151578817254956e-317,43.176966999999998,49.171681,92.348647999999997
4,3.2151578817254956e-317,3.2151578817254956e-317,22.838056999999999,35.142690999999999,57.980747999999998
8,3.2151578817254956e-317,3.2151578817254956e-317,12.099750999999999,29.464239000000006,41.563990000000004
16,3.2151578817254956e-317,3.2151578817254956e-317,6.6586280000000002,27.238596000000001,33.897224000000001
32,3.2151578817254956e-317,3.2151578817254956e-317,4.8343440000000006,25.806459,30.640803000000002
