cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,22.227276999999997,2.598338,2.6228410000000002,79.37468299999999,44.599631000000002,151.42276999999999
2,16.660726999999998,1.317172,6.3842819999999998,42.507697,24.391612000000013,91.261490000000009
4,13.400689999999999,0.68549300000000002,6.7415520000000004,22.333370000000002,14.235501999999997,57.396606999999996
8,12.110907000000001,0.37046799999999996,7.5946789999999993,11.926964,9.3658490000000025,41.368867000000002
16,11.992848,0.22637800000000002,8.0999309999999998,6.6141699999999997,7.3636820000000025,34.297009000000003
32,11.175085000000001,0.15099200000000002,8.5643210000000014,4.8303219999999998,6.5641159999999985,31.284835999999999
