cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,10.351421,0.28643000000000002,1.34104,8.6843160000000008,5.769766999999999,26.432973999999998
2,8.3243559999999999,0.15162,2.5819179999999999,4.8706940000000003,3.4033460000000022,19.331934
4,6.7703039999999994,0.081761,2.6944049999999997,2.7424580000000001,2.1625809999999994,14.451509
8,5.7257739999999995,0.046773000000000002,2.856922,1.751225,1.6277510000000017,12.008445
16,4.9292769999999999,0.032244999999999996,3.3433629999999996,1.267925,1.3924049999999988,10.965214999999999
32,4.5015609999999997,0.023968,4.2226309999999998,1.247876,1.396751000000001,11.392787
