time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0,0,0,2646945792,42709,0,0,0,0,0,0,0,0,0
0.001,3.2151578817255e-317,0.001,2896883712,42709,0,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.0048131410658742,2.9999951863085,2.9999951863085,0.134178,2.200709
0.003,3.2151578817255e-317,0.002,2931757056,42709,1,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.10473941991252,2.9997857074681,2.9997857074681,0.254414,2.404784
0.007,3.2151578817255e-317,0.004,2955546624,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,0.59457967299621,2.9960629385915,2.9960629385915,0.375402,3.876647
0.011927746335929,3.2151578817255e-317,0.0049277463359289,2955816960,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.2071885749828,2.9901142195146,2.9901142195147,0.496555,4.067781
0.012927746335929,3.2151578817255e-317,0.001,2968793088,42691,2,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.3283222957411,5.9887858965186,5.9887858965187,0.628042,5.375658
0.014927746335929,3.2151578817255e-317,0.002,2972307456,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.5396139904615,5.9840199492496,5.9840199492497,0.747882,6.86662
0.018829794704221,3.2151578817255e-317,0.0039020483682921,2972577792,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.8190955483193,5.9769217504329,5.976921750433,0.869317,7.058002
0.019829794704221,3.2151578817255e-317,0.001,2976903168,42703,3,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.8822080753967,8.9750395417983,8.9750395417984,1.00382,8.410914
0.021829794704221,3.2151578817255e-317,0.002,2979606528,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.981669016831,8.9694204019355,8.9694204019356,1.123124,9.929617
0.025829794704221,3.2151578817255e-317,0.004,2979876864,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.1421350950731,8.9608518615543,8.9608518615544,1.243021,10.119739
0.033829794704221,3.2151578817255e-317,0.008,2979876864,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.4470465301028,8.9412754893135,8.9412754893136,1.366122,10.31323
0.043524982842078,3.2151578817255e-317,0.0096951881378572,2979876864,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.7448119870216,8.9146640206962,8.9146640206963,1.489936,10.507087
0.044524982842078,3.2151578817255e-317,0.001,2980417536,42502,4,3.2151578817255e-317,0.89999999984724,0.89999999984724,8.0304825593461,11.906633537687,11.906633537687,1.618451,11.826456
0.046524982842078,3.2151578817255e-317,0.002,2981228544,41356,4,3.2151578817255e-317,0.89999999982543,0.89999999982544,15.079087815663,11.874242451346,11.874242451347,1.737706,13.248619
0.050524982842078,3.2151578817255e-317,0.004,2981228544,41356,4,3.2151578817255e-317,0.89999999982543,0.89999999982544,15.979428609441,11.810324736908,11.810324736909,1.857438,13.438713
0.056959445267338,3.2151578817255e-317,0.0064344624252601,2981228544,41356,4,3.2151578817255e-317,0.89999999982543,0.89999999982544,12.885846384629,11.72741124253,11.72741124253,1.979354,13.631296
0.057959445267338,3.2151578817255e-317,0.001,2983661568,42718,5,3.2151578817255e-317,0.89999999982543,0.89999999982544,12.371152416545,14.715040089551,14.715040089551,2.109924,14.987316
