cpus,reinit,adaptivity,solve,other,total
1,3.2151578817254956e-317,3.2151578817254956e-317,9.4543850000000003,23.991849000000002,33.446234000000004
2,3.2151578817254956e-317,3.2151578817254956e-317,5.1472370000000005,19.572920999999997,24.720157999999998
4,3.2151578817254956e-317,3.2151578817254956e-317,2.9076869999999997,16.081044000000002,18.988731000000001
8,3.2151578817254956e-317,3.2151578817254956e-317,1.8389380000000002,14.301658999999999,16.140597
16,3.2151578817254956e-317,3.2151578817254956e-317,1.3333979999999999,14.107658000000001,15.441056
32,3.2151578817254956e-317,3.2151578817254956e-317,1.335772,15.100993999999998,16.436765999999999
