cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,13.502613,1.579386,1.7092610000000001,51.331802000000003,29.341630999999001,97.464692999999002
2,10.068678999999999,0.80449099999999996,4.0456269999999996,27.361263000000001,16.029810999999992,58.309870999999994
4,7.8878690000000002,0.41501700000000002,4.2023800000000007,14.383770999999999,9.3663200000000053,36.255357000000004
8,6.9337749999999998,0.22523800000000002,4.5532779999999997,7.8481320000000006,6.274383000000002,25.834806
16,7.0312009999999994,0.140929,5.1074510000000002,4.4642730000000004,4.9282459999999997,21.6721
32,6.8176740000000002,0.095455999999999999,5.5417190000000005,3.3276430000000001,4.4750920000000001,20.257584000000001
