cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,13.49259,1.5803879999999999,1.686245,51.593625000000003,29.39173499999999,97.744582999999992
2,10.067705,0.79928299999999997,4.065925,27.427490000000002,16.128359999999997,58.488762999999999
4,7.898631,0.41423599999999999,4.2043559999999998,14.356104,9.3571599999999968,36.230486999999997
8,6.9705880000000002,0.22503899999999999,4.5765560000000001,7.7773560000000002,6.2803060000000013,25.829845000000002
16,7.0335809999999999,0.14216199999999998,5.1040779999999994,4.4566910000000002,4.9179590000000006,21.654471000000001
32,6.8222639999999997,0.096004999999999993,5.5556779999999995,3.2995320000000001,4.5068820000000001,20.280360999999999
