cpus,reinit_solutions,reinit_systems,adaptivity,solve,other,total
1,9.8329939999999993,0.27177499999999999,1.3424180000000001,8.636234,6.3542670000000054,26.437688000000001
2,8.0099879999999999,0.144182,2.5802499999999999,4.8242469999999997,3.7678389999999995,19.326505999999998
4,6.5222360000000004,0.077312000000000006,2.6937090000000001,2.751252,2.4590379999999978,14.503546999999999
8,5.5293790000000005,0.044600000000000001,2.8644310000000002,1.7395330000000002,1.8309629999999997,12.008906
16,4.7819050000000001,0.030918000000000001,3.3351059999999997,1.2688840000000001,1.5594629999999989,10.976275999999999
32,4.3708559999999999,0.022963999999999998,4.2279540000000004,1.253225,1.5609429999999982,11.435941999999999
