time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0,0,0,2645864448,42709,0,0,0,0,0,0,0,0,0
0.001,3.2151578817255e-317,0.001,2896343040,42709,0,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.0048131410658742,2.9999951863085,2.9999951863085,0.133388,2.200128
0.003,3.2151578817255e-317,0.002,2931216384,42709,1,3.2151578817255e-317,0.89999999980877,0.89999999980877,0.10473941991252,2.9997857074681,2.9997857074681,0.251861,2.400919
0.007,3.2151578817255e-317,0.004,2954465280,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,0.59457967299621,2.9960629385915,2.9960629385915,0.371217,3.871171
0.011927746335929,3.2151578817255e-317,0.0049277463359289,2954465280,41344,1,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.2071885749828,2.9901142195146,2.9901142195147,0.490853,4.059758
0.012927746335929,3.2151578817255e-317,0.001,2969874432,42691,2,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.3283222957411,5.9887858965186,5.9887858965187,0.622096,5.371222
0.014927746335929,3.2151578817255e-317,0.002,2973929472,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.5396139904615,5.9840199492496,5.9840199492497,0.74046,6.862874
0.018829794704221,3.2151578817255e-317,0.0039020483682921,2974199808,41344,2,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.8190955483193,5.9769217504329,5.976921750433,0.86362,7.055148
0.019829794704221,3.2151578817255e-317,0.001,2976632832,42703,3,3.2151578817255e-317,0.89999999980877,0.89999999980877,1.8822080753967,8.9750395417983,8.9750395417984,0.997691,8.410972
0.021829794704221,3.2151578817255e-317,0.002,2979065856,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,1.981669016831,8.9694204019355,8.9694204019356,1.115621,9.93097
0.025829794704221,3.2151578817255e-317,0.004,2979065856,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.1421350950731,8.9608518615543,8.9608518615544,1.234346,10.118439
0.033829794704221,3.2151578817255e-317,0.008,2979065856,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.4470465301028,8.9412754893135,8.9412754893136,1.35605,10.309059
0.043524982842078,3.2151578817255e-317,0.0096951881378572,2979065856,41344,3,3.2151578817255e-317,0.89999999980876,0.89999999980877,2.7448119870216,8.9146640206962,8.9146640206963,1.478506,10.500864
0.044524982842078,3.2151578817255e-317,0.001,2980417536,42502,4,3.2151578817255e-317,0.89999999984724,0.89999999984724,8.0304825593461,11.906633537687,11.906633537687,1.60547,11.819948
